93282	40565	78428	56672	7044
4261	98134	26981	80072	12688
20806	88108	37567	50869	50144
7546	56978	82462	94887	15835
32812	31034	99230	17942	65863
48020	7419	43236	3459	14919
82929	80320	65337	39916	82672
2224	46201	46934	54693	6919
59026	19514	35289	66855	10434
82292	11611	18505	90284	3357
86592	33447	21388	21673	34365
90339	10824	47653	68184	35558
74711	38926	53710	67531	97043
57977	30321	16103	7381	17285
44368	24006	85780	40208	88773
7398	20645	26616	97074	11789
32441	90772	60839	16308	79399
19686	68960	49514	19403	91196
95782	642	94799	78713	81404
66493	47993	16442	45678	74641
57726	27910	47214	37219	75993
24077	15063	47229	29407	19861
45619	66761	52688	63780	3027
6819	40012	99041	61527	26687
4360	79363	60583	2818	42127
13415	1635	9447	20793	93504
69962	88317	5781	32263	80777
63327	89062	72549	77601	78455
32965	36987	10568	15134	69983
44448	27038	19813	84201	80275
44671	25376	83489	3859	40370
27242	20235	51338	42948	24690
91513	75325	62195	22061	30028
12601	46417	94136	49502	73866
44971	42061	91065	59748	20318
74727	18959	51960	9431	62058
47728	68380	23215	81007	23695
92745	69381	41563	45877	61160
72895	23935	29924	84018	86480
10445	51356	5627	39300	49596
64998	52222	69918	88818	71150
4242	46249	76360	28285	81769
39450	70175	28376	32587	3786
48909	80241	64581	28555	48411
98849	97997	95335	41221	35560
82673	16995	2716	82002	5306
94266	68374	597	16967	15053
76872	63580	65658	8378	37709
1776	39799	51627	36947	78429
81272	9340	42113	92177	38391
27640	68212	18227	13698	50816
34543	35267	1807	94317	13499
15537	15968	72698	35615	63761
57536	32039	49864	91133	16629
17907	38054	13708	51314	2014
68765	85357	27323	88191	25301
69833	21556	6313	74390	47353
6698	31502	85350	82683	10043
76074	40003	36336	79104	79496
23286	62058	10289	81366	5900
76723	36678	68347	99268	62020
51016	89174	80756	45141	30782
78464	70006	13022	27769	62128
47159	27517	14966	9342	99101
35164	79413	27904	92614	80398
526	3154	68345	8260	30825
31980	44077	92286	44598	8333
84893	31762	45621	17237	21932
16354	21360	77735	93300	74682
57674	92637	39924	86906	9815
91372	82464	61763	72611	42074
24090	2865	84864	78536	1613
43119	16334	32277	33897	80662
53486	90708	11498	21687	54803
8432	29542	57346	51233	14231
4058	61648	79335	67677	91219
35631	82266	39073	87553	71930
20005	56749	1133	95470	85771
85729	16580	75862	63761	89553
50169	97833	24891	87340	84492
67668	6756	61345	44968	39459
99724	85386	31066	78278	17859
52840	38590	71821	39211	96230
28260	88052	74511	91293	51839
56320	89082	17966	96980	70937
40788	76431	19555	85258	59369
47877	27441	58640	85728	88609
95593	57760	62181	24114	14363
98381	54538	36821	17248	45007
67358	11163	10730	59883	31792
42465	24032	32154	32640	51278
91887	82242	73578	98046	90393
5991	76405	1236	99975	46671
19478	26621	93674	88243	22848
5337	61817	49046	17201	12756
50905	89710	16392	62049	85611
58632	79368	62971	81867	46254
60283	72520	28759	57884	47844
98658	14062	71999	42278	3568
60140	47225	14312	26481	72352
37044	57331	89877	81068	83634
11756	16359	42439	58809	66667
60933	16036	7183	73841	91807
53626	28539	22962	62483	67057
88220	90284	63182	86894	85077
83626	25842	96181	97960	9231
11080	40893	29205	14784	88518
18277	53091	99192	80086	8093
79930	61699	56451	62497	65799
61580	2904	17330	19073	64462
56709	79874	86886	52225	70859
27081	54657	79738	12822	98206
4712	62634	35962	71882	71790
47865	87342	41193	21360	14258
7425	40716	33931	3114	59349
14607	69011	51477	48463	96573
47648	71379	22403	38572	12064
89493	74470	84860	63169	66105
13328	99511	84054	18282	87204
71047	5942	97315	19775	23862
38990	12593	22519	22963	95137
90376	14299	21382	21468	42491
93117	2562	87643	48399	49050
4615	97282	95185	51305	37361
10459	65444	37039	34843	89654
32463	91813	32430	40467	61848
38811	33085	17725	86895	38520
50672	53071	87640	5573	60912
29683	40345	45504	2557	29043
87349	78140	5895	26934	91131
58672	30800	31449	94626	97903
87371	71372	80534	84080	63429
43914	57918	62455	44292	32718
27440	10615	95788	71731	69520
52895	72493	58042	33771	96108
7666	38559	10675	17975	74602
15878	1872	44575	25129	15922
19900	10975	58886	56626	38684
89795	19010	53560	87039	60829
52891	40237	55872	93933	15140
12289	10870	490	97124	75103
95528	58046	28963	46640	12778
71170	29401	87787	5106	64448
14159	47030	39577	10236	79368
64280	10314	88283	29773	13671
27604	5674	70491	14997	53638
85440	12608	17659	72098	63392
81933	45585	88322	68834	90404
17033	80440	47426	16288	48156
36569	57996	92857	10088	32675
30978	28672	95205	71856	87425
37780	53241	76641	84335	21900
2546	60039	25777	53809	8904
4365	47488	72525	92249	10423
71093	36150	74393	28648	3230
36421	95187	82458	14652	63411
70977	99229	57460	39168	54685
85523	55454	96880	73409	49293
21731	71824	69864	37848	2401
14512	99389	96452	57221	89158
29078	71703	89518	40396	51410
83613	65476	43489	67061	40547
93986	75109	97698	12072	53022
20747	34538	99283	86487	71489
88464	70322	33796	54570	57484
69543	20817	6849	74925	63277
28481	82331	48299	25160	62166
89013	98094	49368	70976	92097
81695	7352	59452	93775	97701
62345	86380	76178	98860	2829
69385	81079	66120	60616	6930
59447	89586	61777	36359	21225
1508	69359	42755	85338	75048
71634	12495	5789	39416	54593
51692	63468	53931	47065	9757
21621	79675	18278	59581	47045
99214	78021	58884	73490	17643
88361	82834	36253	61308	69020
14081	79439	37300	61178	50062
86013	37947	79107	53921	63243
92066	32762	50803	33156	76896
73144	84659	66073	37160	75436
45704	84998	23771	94802	50227
357	36969	12941	55512	79582
55830	7435	83828	13680	61599
18158	55356	98274	75801	54209
82108	23784	61708	34100	73344
49089	27019	62301	38760	68430
32147	58591	58101	11505	78457
54370	42082	97765	92849	54038
1728	39512	4649	60412	22585
72286	15978	59176	20511	98795
95212	97092	13789	72311	14854
54834	2298	39283	36497	46674
70994	23916	20819	30862	66229
74832	75224	96400	32757	38177
40286	19562	10591	18427	39989
17293	10372	22985	43403	31497
59403	99050	5013	47526	6561
53824	18252	42373	79853	87973
30842	30572	9881	57273	61730
48553	33091	86084	90551	31701
22093	94935	23228	25617	85398
78818	94314	43700	67910	83762
90494	23031	49065	63911	47506
99178	19655	23943	17112	47405
51918	50512	16385	39644	73443
56903	71494	33117	73820	10449
57951	66139	97206	99485	92013
36112	85220	98235	64465	22764
90701	36703	66183	7818	88494
49298	27099	68648	45057	10486
35428	16626	25730	91175	37578
29183	56911	6584	56808	94241
42238	15257	61683	76902	85515
74942	54770	42173	17779	56928
7330	10524	28660	94341	19533
11593	62414	39141	3352	67744
11762	32097	33587	26588	32813
85962	25490	39140	17572	42720
55267	78367	68195	80428	3131
63305	29666	83414	26559	97726
96270	93728	15305	8617	55532
57125	69385	30412	40553	23365
60351	99369	74604	71628	98493
40139	67722	47347	35033	19105
92594	64523	65332	82804	80503
32067	17641	52957	30427	56327
95263	38861	66390	60383	30518
70868	17745	1215	32019	60927
36885	60325	92381	26689	23025
79684	13169	24849	67887	58188
73389	30382	97024	71876	25938
29224	43656	44590	97170	51760
26276	3740	97747	33435	36565
48894	59427	49521	70177	66602
78764	72293	21693	15560	54677
26360	87163	98797	46736	45881
47181	2020	21033	1544	6437
71034	11660	75408	54549	97159
81477	66106	42143	39508	94167
32087	31640	42806	24604	43526
65169	84941	45704	7157	6829
17284	95866	4340	98473	27656
62091	96588	52786	30241	70167
62121	78430	44913	54293	98410
61658	58622	17574	10363	43494
2264	18959	68947	17432	1124
89207	41118	45689	97081	51757
11759	1508	20278	43342	48271
97878	14344	14285	97244	23506
49808	79068	36119	40201	87558
73909	59094	13200	78951	92375
38745	29916	15995	26	95328
13273	27249	28046	19210	97674
65398	73411	96653	98307	87496
94506	93872	5	81255	77893
41654	44086	40327	33111	17966
7320	17639	11298	95022	44142
81383	65656	916	80647	66365
18824	31434	60987	18797	32326
5620	52935	61021	64849	3554
79493	6154	2366	36128	25271
14151	44914	13179	47249	4394
22571	7208	33696	43511	52942
87377	97490	88552	21091	90850
9971	48651	91550	60097	74429
30364	72547	88369	52131	8519
24430	29131	50920	76485	24021
97165	27362	79855	14516	25063
37520	7931	11994	32960	95787
28368	49991	40548	44320	45060
1254	25478	33000	85784	71280
48603	49353	35127	96394	7878
56512	88693	32722	69862	52105
63725	56268	30515	94792	31284
33574	76286	93524	52947	18349
85045	87243	20114	6723	17246
91785	5469	68602	59327	11601
59150	21985	90483	16959	18745
58003	4887	81668	27631	27803
62326	50495	54271	7517	69012
61196	85300	58218	88714	96161
47855	80889	34152	53510	2805
71716	76527	31262	46331	74221
54252	38595	56347	22331	89082
82783	98559	58782	11724	71566
41213	46906	93426	47067	68603
14480	32322	44808	41735	73784
5616	23475	72228	14128	51455
37796	85479	79803	48426	22965
94755	62675	80480	62651	43323
4832	6984	92858	79	90852
23490	47738	66323	55952	4782
98770	50762	85676	41925	45952
52647	51244	57646	18304	84529
28125	73537	90954	2054	33145
51406	10287	76827	77197	821
38824	99223	37936	10030	56594
43837	39819	67746	1280	78392
80637	21310	30112	12613	10616
22475	36800	75567	57812	80826
75066	97362	48135	45362	59821
44507	6438	16948	8432	96417
54100	42527	97234	67185	46379
16986	39013	72544	52195	77839
48094	98182	29463	28746	54569
71808	53953	82256	59607	94590
49595	40645	80874	17772	82253
61907	17306	93069	23196	80928
38087	90643	55902	11803	89947
89451	67814	87233	45708	87198
4808	65688	7955	4148	99791
2412	80729	73306	23589	95808
69432	7694	54108	84216	80177
35594	31617	40514	9429	93711
5500	77128	90935	98900	5525
72079	10239	57988	60482	54458
96478	88728	85400	36451	77709
28818	26520	35640	42482	36405
61429	74096	61073	72087	59087
1419	92260	25078	64624	44739
3620	63637	67024	68780	18339
44645	84896	69860	5839	12644
1840	75829	23633	79931	90466
59881	58298	86017	53160	17116
57711	89710	78869	91183	18908
43160	53242	95822	29052	76103
15730	20233	91144	45555	82531
82600	41675	3666	19835	86167
88326	73311	47850	71116	35319
95307	45482	79271	43941	69827
39867	40861	6666	2760	91497
19446	9303	59568	18559	45542
95727	47999	97550	36551	91343
44141	60881	7904	30770	29574
62160	45990	82164	26557	27418
93444	96282	40247	413	69355
20128	63779	20861	59605	55771
44793	94468	24158	29512	88238
95638	37073	88991	70510	47259
54387	53945	81134	49158	32092
99906	5341	97766	56641	74535
3186	5126	89060	55302	15414
54193	35555	37979	54438	67212
62127	29298	29752	21271	2547
72020	67795	85662	22983	21589
38589	9574	6825	24085	66536
31448	13701	37800	71860	94633
34269	56471	90604	24269	83718
50110	59013	32728	39740	12472
47521	95242	40423	637	93077
3636	27789	14453	61831	99952
27391	24441	22311	80645	36884
62239	30140	40018	90283	40891
33977	44297	26987	79230	1872
31356	27866	69585	687	51811
96398	7762	97844	89159	19360
26519	49028	14472	25176	74909
95707	89107	79281	3621	24135
26859	85396	22303	66994	67210
46913	19815	16256	66150	91862
20060	84778	62854	29946	99665
93777	37226	26476	29081	11691
18107	75581	11896	22137	36951
27462	34166	36572	47874	82069
91120	83958	41320	39724	80277
55242	3080	35474	62454	83563
51334	65207	87826	67678	64313
91189	47516	24150	20509	40297
63594	92328	58743	3184	75198
5113	82044	69222	94503	4303
67049	99676	8895	31125	44306
59740	94264	14440	2443	61941
40402	56107	29713	26006	8749
75313	33972	18503	85489	61956
25699	59899	97123	2029	92941
41777	64310	11594	456	76258
83209	27002	93949	73115	85463
53346	37035	77786	14699	72821
86409	69931	34921	67034	49386
57525	68241	16569	74745	4526
61424	41253	88281	20860	8773
55803	89131	91215	19126	42976
37812	55915	44035	30120	28353
49405	91315	29393	35128	3132
26699	15858	52573	38028	66910
93113	92755	78179	39711	63628
48554	45561	6199	172	25504
40522	76088	86934	98836	73808
95484	24618	79668	17150	65106
85643	95965	38605	97656	34830
36178	11814	36523	40728	9016
84706	17615	30129	8748	22520
85663	82419	22667	28643	44620
17169	70831	21787	4604	14945
28904	59895	98466	22892	6477
38132	44829	16992	30010	21318
5279	7311	81998	39109	88314
48679	25888	44357	36608	7461
4649	82872	5232	49859	12141
70437	29264	83938	26493	51431
46074	12448	2458	90813	59764
33556	72093	75230	91369	95929
6001	59368	47450	27703	67986
2403	92804	72339	28742	25699
5177	37587	35625	31362	66059
23970	13720	23058	97629	88001
928	53408	78179	91799	39708
93809	81993	26332	63187	74983
62404	53007	96904	78465	78955
97399	39973	14601	31610	12090
45704	23655	10059	43276	69266
40961	70702	11476	92344	91173
85975	76655	53275	45642	10341
47506	34933	27758	48383	48661
77075	98961	70729	47065	18377
43862	29987	96032	90336	86244
64898	26743	14898	50734	67
68878	28053	60950	81624	15002
10654	87322	12735	31496	24557
60283	36327	5854	97291	59032
50954	48389	18073	65329	58937
53050	10406	16922	62269	78119
84549	2829	43096	26742	1168
65099	2745	84599	98389	44991
81785	97354	89083	13533	96244
72001	7607	5740	88089	15269
16175	18942	71711	5743	96422
88013	3768	39935	95087	26676
82410	32302	94635	87880	63760
19717	30036	34411	11392	38708
13064	93835	52292	25839	30537
88272	87647	19208	72849	43653
37184	74825	68166	2390	82574
8284	2657	15106	17979	95652
57925	13936	90368	55444	45017
66609	45266	61500	82148	92042
87696	26514	91225	20661	63299
46699	59372	57302	31822	21034
45779	76693	8361	16582	73720
14944	71335	29523	94276	45010
36075	74677	60998	99670	34114
95148	31365	1412	82572	65611
81803	72578	60465	30024	20021
97066	1357	8140	6899	61265
19433	18585	84873	24353	5990
41776	7981	77882	39790	38814
96114	40241	11538	44889	73061
86020	31425	24300	86921	25290
35797	19258	87749	29951	3017
33517	49697	34536	88959	31436
755	76925	79813	97973	22200
61600	36043	40627	75964	140
19370	90158	57132	84171	97369
49724	24709	46414	34321	10240
57847	57046	91957	20182	25288
98319	75039	51215	29012	5105
94305	2937	42503	97171	84154
58362	1078	54697	53607	32144
72598	72446	10475	44104	15757
32747	28700	44401	55006	29329
56310	75014	49185	52008	77546
79963	42938	67787	94849	71578
20226	65124	61709	55309	92009
95593	11790	38644	93920	52584
19076	77974	11604	32352	50734
41799	34194	81731	25774	19625
59984	88838	98599	55651	35738
28771	22621	76844	81583	10305
71263	96081	1890	62065	77167
53797	73120	29869	35535	88592
8166	75534	2731	85479	76764
49852	65571	8552	19712	80879
21561	75132	41470	95112	56034
11516	47920	55078	521	41397
47131	64063	60500	46270	86963
88822	45035	72460	78076	39091
24194	56045	60845	27255	49585
66569	23070	98038	38804	59612
22642	61613	92135	85959	9744
67171	93490	26436	21385	12345
37284	32986	77920	7612	52934
22463	45506	80613	49043	1719
51536	61844	96705	72999	67452
7000	71901	32814	96800	2619
38459	38890	53654	91078	71391
49900	38739	61768	92499	3716
47890	71001	77338	53526	96584
41314	49421	1677	29786	3539
59066	85421	89972	77139	37531
62023	99882	21354	98166	20591
8056	53539	16943	99820	22315
44257	95576	26455	20025	37229
45726	55935	32333	11823	59521
69058	30855	16659	65368	32998
48524	26984	18978	49561	61184
78069	43631	12062	2291	25548
81662	59952	90272	31214	57581
93815	56180	43863	77887	92355
35694	37293	34539	67207	81569
68835	18968	51058	26404	68473
58474	28003	55867	10196	3856
91532	77699	37389	99482	54568
27078	10982	86947	89433	99880
17264	2010	11029	51687	8848
63611	78146	30791	50176	13858
9985	67995	56054	97364	44881
21548	38673	34827	64981	20179
44765	21924	68524	13137	57651
26773	67700	36389	11093	72587
95760	43588	95485	90366	85669
38369	89958	23057	5434	58121
22301	33275	15026	91847	56886
81896	44911	51185	8465	83014
62746	21668	97004	45340	25825
40716	98818	35521	84936	47160
74321	15677	48820	39318	18181
79409	10099	91621	92105	95690
81756	93856	94968	51462	86791
21778	81133	68706	5375	42706
92763	33106	2765	76813	41875
78554	21712	19406	80819	72600
11095	79945	57572	18840	71785
13312	99892	67028	19081	10088
13850	88666	22617	51612	52890
42812	84443	70591	73400	46161
15363	86426	26170	96250	54700
9958	29055	14467	34165	92985
16013	76716	54844	34729	2417
40183	97423	91	22240	18727
6963	51103	12841	8701	47199
9393	84632	38950	62301	52769
5351	93960	69184	91414	27717
14634	38322	38201	35038	48064
37376	37205	43280	4489	82100
12647	42081	84932	54321	40183
31714	83870	40236	90200	91113
27643	62767	59587	34637	41083
45304	54502	92104	34732	70428
34278	50560	65929	45504	43018
6651	70780	90767	2768	30724
92253	10614	32385	51536	83114
57740	12506	5475	78011	73556
21100	46261	47574	57263	26547
60783	40892	76839	49610	20155
80592	88182	21997	63406	9129
96758	34559	58122	52783	61653
1000	19250	65355	25549	12573
53419	38392	14159	39572	20266
13930	93613	46663	62159	17517
57636	17632	91630	86324	19257
61619	1992	47290	57944	74403
41523	68499	53686	50446	79883
62840	58330	6932	28133	12203
32532	27651	87738	26778	63336
39373	61504	24764	40269	16336
83739	36714	75792	53615	52023
63630	25780	66012	54700	76018
94663	22693	59639	64148	51467
96312	24162	1588	66003	52657
48108	81102	311	98881	48225
16176	55556	82880	17826	74253
97776	67604	28877	70319	73096
65240	83644	34137	35824	67486
4349	65278	46584	16662	77411
24252	44231	60771	73146	52447
89729	79841	58805	40273	19974
68509	32443	9781	82131	85485
15380	55164	66128	66251	7725
10912	32981	49735	17098	46522
57479	27021	53144	28560	70189
10116	88077	29211	93673	58225
35481	16004	99227	34481	40240
72197	8612	81846	95235	30604
37192	53024	19306	57121	98746
24979	7652	7716	94243	55250
