56973241	11230870	68652132	6764015	28241953
69379808	15356076	50002908	42819378	23739744
4243140	5039198	74713987	92124829	70366386
30623936	53527207	81097895	25830885	97462067
29323841	50959656	19711857	9857376	34942346
66495272	38021030	40127626	24141022	44472717
19384690	44024892	6902576	50936490	3075519
60688554	19876002	97698878	48881276	2995924
59853054	9627763	41052570	41891552	62419725
18910818	44886632	11649819	84568135	52656490
79735504	89765746	10570009	9750660	18185433
46406105	50884941	90631911	42094549	20269645
47291090	1847638	65501945	3203557	19819884
88698291	73329418	37023884	3463170	15769234
53389469	35025204	53075208	75926937	1316606
52204175	29867480	85702422	8129967	74279759
63246562	97890246	46984555	97632698	92428934
42016194	56922504	54345277	74492081	15465511
35762311	81597903	43828613	49946372	69028617
69440777	97404660	83455849	57619289	76900655
77568019	80556499	87382023	71925996	48686997
91464256	71218551	65470617	74567363	81475937
40369175	56521055	41436528	34150124	81412325
95824148	61165934	61356201	74905361	73044358
82594619	27649821	93567727	80112463	78347610
62278345	33188155	91240925	24073311	65402593
17960614	95222295	86326313	56732637	57012484
1101098	44000632	49889721	99254527	41865149
8190243	93611023	3351163	65755318	21325063
7326225	11947382	40511119	66200703	85794539
79958289	55091060	30186624	43470037	34654025
12817520	63212952	39791320	73442395	6674506
69017738	32536057	45150927	51373504	99391862
60354068	30234274	66532861	1351961	22257156
53437471	99072003	49618202	30709540	61998727
23500198	89445001	15051831	28278211	39040765
23890448	92527278	92802076	53207357	57129741
59643842	73737854	67918040	30947291	17094348
65326551	91769754	67229139	45414557	59697606
61635807	55548142	99982123	25789480	68462948
79580994	34982047	66581731	94602850	36652411
77627394	40809373	47397557	48172967	30246777
63367515	2322754	78128375	49093407	12639828
48679670	24733141	47870994	56742661	41176300
32278768	42108341	43914592	59875145	36835396
48930046	50884970	14223557	92307405	80236069
8370482	5515488	29301495	6985191	62819496
11209007	40929482	32719468	84367820	35819335
45810856	74795699	91176966	23330892	33397334
12404624	87275182	38019805	42884575	11169259
77724603	28606837	17940810	1867065	97292146
15773742	29076046	99236732	87042905	92763363
32992879	10795597	1730089	30642539	87879493
24758608	66436797	64738333	81252496	54583315
57590851	6900595	72484478	13183249	2797122
42174561	95389066	43055662	63593583	11723514
99763020	20268675	13365795	98654178	6772489
3962940	54373655	85775586	79238303	40391724
50528082	26737106	92480072	47877412	67195187
32451312	96219873	66176292	4512288	68457256
75227747	3959478	27355884	96705355	49285951
54017780	18343434	75909455	28332397	24716291
76328123	65061687	29476307	92598101	48347581
5340739	64842092	77878457	68757908	33013664
1420162	58071102	47222892	34733595	62856788
46530957	76829009	1097141	24826873	8611284
92639275	59116232	65945712	99144845	34897660
30220624	21443211	28505861	1696761	22929943
74696551	38254895	33366665	98231793	83948285
37217644	64243707	5885730	5097022	53896210
92460633	86828179	7565755	63711984	26888207
76280248	40920428	62596599	58440362	17928654
88457533	3172078	94691714	28084663	53245603
52766363	71281183	17709451	69315251	51352156
69438614	89966411	21624717	27967214	70273574
29641865	32785307	4416112	16391996	17237852
93507599	21147472	98825200	18825818	95858340
7769410	95238883	62794853	10400729	63249537
39060579	77525215	24481850	50205994	99551087
41663743	31974034	42077747	37477629	8577110
13016224	81207764	14149384	25135483	30924869
12416067	79139607	97626951	66278318	51554473
54216988	1847980	78037379	86916449	7584041
72388472	29430060	91614547	21646898	70271258
92078998	27279234	19441987	96316990	63155819
81779100	17676744	72085893	21872123	76675464
79366965	91638273	33610620	78733062	81887083
62319511	64455021	34382487	19641865	33430778
58545250	12993192	22838269	97868537	68444716
37664444	89541406	81127061	57520755	27632926
11188349	4611548	1678139	28272069	70803640
57468989	32202715	12794591	13222015	73154852
68679920	94043357	79597030	95578642	78361745
27822110	61079594	79214279	74075789	5137459
34191994	38892699	92774644	32182410	64898681
7429233	34097705	13770020	66790426	12591906
86857070	33210826	65961525	96426328	54606205
7195005	46292025	87015362	77706230	53544539
66366476	87100845	90127931	35669600	28558003
86185474	59630144	95853542	53313411	74437153
53283073	53733713	75263249	97687912	1510522
18094186	12665016	38420959	62298478	3492974
52023105	75979595	74741185	64261681	54370057
22616397	57465672	61403039	29072041	45823081
22372696	23503769	42950138	82587504	49774427
87300765	71985661	11551064	12913369	25115614
19347379	97953923	22150303	67334061	58213873
73986808	85639042	62149498	87446816	68110984
37575019	59227777	69996233	77855034	91615496
11572376	33384938	23623897	94513078	23778388
82134283	90523573	83487739	32709918	6132263
26917990	21310297	44249571	30774311	62848757
3712924	56536644	68227705	39441393	56852094
29593682	57847763	72719135	81285350	68711033
33660082	94190943	51210945	13011621	13538597
42686914	55788431	10689950	49095760	67060434
35572093	90515432	75396965	72443295	71959157
13412445	78596861	28573370	81986885	80090960
32069038	1107360	35472469	84408140	84640251
7260929	58783150	37965280	16733782	77403556
37648093	38107297	58494921	38564404	50358569
60541131	43588033	16700082	23243770	77060175
98546601	56743261	96908761	68880607	67049063
31140467	49147804	87177119	13251275	50706059
87457402	99317694	57581704	34642938	87505949
4724867	68024482	8571217	51666999	7858285
76454857	19449216	2324855	2862375	26550791
66431261	16699784	35881708	92703236	71839103
14106072	34649280	34907544	60979574	62732185
63141793	83783249	74401509	91993237	6806785
63249303	8155070	46495731	18474976	72855069
13919051	10251572	33042101	91059412	78449050
92004819	47734483	74804509	22115586	76913925
59843470	93169038	69363318	11701685	26842020
54729813	42507006	69456087	48297287	71094517
76146420	48191772	83150926	32827125	1445647
78235653	91849817	29900988	95075370	98401658
10694286	27783639	1841170	75656385	41337663
74390275	51012811	46423174	96722126	8072688
56575692	22496792	92281363	4889256	75905751
12244989	17905940	15114683	66560395	86468366
14939339	11513511	87300175	73952138	64604891
52638052	18965189	96568816	51288965	89662519
89768476	37208462	6271655	89306324	51357822
65533226	56721359	37925334	77629562	38564760
30277810	3456050	59712234	11796373	67979012
80270696	35596190	44856784	76519519	12826987
93539213	97782035	83335194	56537351	82517869
77624545	63653796	23512344	92379057	95931992
99146536	1465116	33846656	8427775	46352173
57409875	7617103	61271226	13760334	86461148
40194981	12665103	11480468	1051281	41979184
57573273	95553048	32250753	64807193	85800901
67221591	56895582	31929030	20571807	2020267
56501329	1167128	9824922	87920579	51094603
53249420	98464052	13044491	73435358	96797752
97922951	93501577	56000029	85104551	48131180
65899543	36834078	27220123	17246583	5285149
44702944	68970143	57455146	16452558	60785830
85718186	63063385	74560542	15862376	40000751
98746444	54639213	70957744	49142680	97005603
67760598	8347682	52570324	86792273	93001434
43271788	32771078	79279463	47632578	2316669
17702419	28605128	29168357	95797462	79271480
38426000	82108605	60948266	97602143	65388626
80047913	71205786	59117112	78911765	16779094
2481076	90226182	83136195	31099676	37632018
65474408	63349676	43171448	67155909	51911126
48996165	96272733	36583004	22275131	29796915
95522006	41135494	22877535	83791171	27214002
43813692	16482820	72081009	43691281	79320663
83095313	68135106	84775105	48346219	88008107
91926826	40735048	98357107	37282197	43046837
81977230	78697255	99737628	46743116	37709708
25202675	98459659	42821086	93341644	64083975
23074969	1255195	56325383	31421836	29212116
37814991	53544032	49715593	97616021	53903962
78267339	69101271	52950151	51037095	24356227
97517150	21513742	61156855	67786471	98989774
91222056	33428062	64525241	66471182	46793921
16593572	20299035	60227426	1692705	13907965
33123592	83368420	10663232	11565729	38153318
34427077	40194454	90077241	29184630	46015794
41825390	92619815	56000553	36353941	37399444
98618971	40811653	92970179	28664329	15273976
75588500	22209966	76019469	41410915	6113580
27554440	4746126	97170756	28584789	8303048
16755368	88284084	47546965	53009191	40870946
15123606	60410528	69205382	89397735	4575968
26005728	84344698	41316688	11415950	89971152
60999756	60150979	92047723	75291156	14668642
82492718	48128343	74644847	68535422	91331347
28305821	76552251	40054748	57858082	16359256
43947245	30296119	60475945	42200543	68896843
44363425	99753635	27576918	4295449	82768336
69580096	97591455	57187893	27204328	22206421
99484529	10554336	8795880	3635664	84801255
18381264	20682396	6765234	70999058	36034421
90691860	34255786	92413114	4810854	75407920
90258120	20141240	42950111	72625634	78089743
30566042	58366140	3857997	24683270	46466279
5561816	39541191	88211040	70418372	29389287
5886352	40983286	88237816	66205551	48039413
83859596	34880739	47057247	25531110	32305320
33110169	94318525	27769889	14192077	71962922
12863467	62301946	18633071	5536321	45037408
30679229	83763676	77016501	9129910	93541017
32482678	17780204	17733862	47199756	1480853
84854313	63115764	96672376	29527935	99735205
23762016	25430311	92513701	33317382	22994772
13186317	35300249	6990202	96829643	35538670
2989566	16012050	51632170	6059049	78618021
22877882	48362134	46386103	30225278	52508253
99920633	58131763	43216549	26257105	5783980
14961536	55340008	78884979	30131582	38804538
2633059	4418995	8858723	13687077	99068887
76910652	31298906	66250304	90792215	30621032
43539948	24979141	73109850	15396379	87797929
23912882	45019059	95248989	6694306	49792573
86553157	9011461	64109485	78643997	71574689
38963178	53329204	64006294	59823462	6852187
66351629	10332264	81291067	63712079	68532505
2661521	25342602	93580275	11795584	7713558
48952580	6871085	13317772	75189737	33355387
50722399	9746096	5482614	58551869	75452414
70234321	5536265	56891919	21851661	38926339
67635921	18356137	8478733	21815017	53162892
19920638	50716214	48513351	4989084	84953134
7070321	11449836	34038480	18547722	80733766
91399559	82358182	46695693	35702888	49217200
25289396	82946744	77022825	73675566	4636775
97580997	37182995	64100326	82223796	5032278
91102442	51477814	96249231	14531157	23588358
47016064	35116456	89693755	21132558	80457758
43123589	65465002	43241808	8743544	86447807
43696928	37257745	19993916	62103101	83493056
42205683	17058764	17506190	74678187	29384046
26500777	50693353	1526821	85710346	53977398
98642664	52914676	67720145	86905275	86320320
37239335	79207452	59395208	99397983	95259080
78758820	73760793	4959092	3739890	29377562
4191013	47086167	46249064	44803585	36351841
88368076	41172133	16987256	65911502	82519609
49523228	80997261	36790473	74749786	80988178
49595116	81737943	32757413	61991904	93194558
30589651	55521321	7693879	53553443	26190598
28222834	93262394	87373814	38036480	71444777
79119268	88369724	62027087	4164617	7609623
6327050	25686574	76789730	75691060	32005816
26852137	46781627	77317262	58200681	78341823
69660733	23417385	94581317	16777818	45721730
66611457	4999804	51005501	10893199	62894259
56111352	31396555	7171972	39665219	8375703
8782506	34223076	26042360	28466643	17505533
31787737	93304833	53179143	29898231	43623833
37290149	4345700	14150639	52843269	41717766
43581266	12257889	16090535	74634113	73415193
81784568	51919337	17835751	63416072	66424524
80241005	21062061	11111971	7110625	93580033
9741112	57151777	92459747	57145090	52521700
68984722	68565160	95237949	89132792	84612122
59986724	55286684	59728944	41959916	28985710
53658104	6940692	1337613	67245898	58082089
44950619	81268083	83301771	76899860	87035796
8297168	38004032	35113558	84965655	20492151
13978186	81741260	95106848	61406777	8630565
46672640	19041474	99347143	20715597	9293200
5593335	51218404	38672282	56863840	97741274
80749585	12900519	70270990	43112721	47342495
65032103	38830365	93521398	9341633	61384902
19410365	72781151	69758758	96649731	81213495
43200495	9128185	13612183	57731823	30992357
26535695	51099184	71492618	4894838	93683517
51514632	25558389	61895698	94328515	32163966
58748752	23112551	15339966	28138415	78846755
78788067	34342436	13188970	38864619	33694278
66120847	9256078	34419195	30930906	19053642
58026785	86930996	70506636	37059046	87989539
33435027	17013705	57135511	30125730	56999787
9768380	29999970	52142937	14400096	44023317
58953317	3582009	36982204	6522776	68160619
53134622	49311356	64628453	93630744	72778479
26525736	51805804	77166781	37842456	60810576
63471344	35624429	27521522	52051507	36587008
11943016	66850801	19204231	72639624	5918154
89625112	89175094	12119826	56433949	82782611
49847275	66577406	1153402	83410467	17633060
5985283	88556386	29984229	66284845	33573435
54470220	14397280	10820256	99753838	74138313
24697151	71422788	5872593	98066593	38143770
25142434	51745659	21942042	55415884	4523143
20945287	71564558	62435999	14814876	57790231
36831510	1865054	62675077	63737087	93296728
37552387	80916498	12085020	60665178	38122158
26750375	12056126	10107844	60596199	14856977
68673931	90507020	4227167	31100800	69672765
90902101	53572329	26256918	85619580	78768647
29122312	59951098	88096205	1000987	9345073
41029694	41692397	4013240	36254696	35991084
59158344	70706307	97328394	36551763	74813058
35445618	39863757	35962051	24316115	78066574
43736823	96905369	95547168	44783786	4074393
39700893	45337677	8189953	42036760	49857615
61513048	18362211	12574064	93986494	23754623
75662149	8991985	34097356	51915054	40539681
69584488	24335182	48930569	87050944	7339505
48564738	28391987	49098811	7062651	89572486
13503591	96103627	63407097	97313876	55843982
54444283	50832351	61709598	72680706	74762858
82384519	74955806	2395414	70962611	77299885
91158034	84687129	39625580	89903758	9393514
28786581	20938691	16313311	51520125	92654632
79374557	24439189	1429746	44414659	38574752
3656780	91185622	12674029	43899344	64020531
61524393	67464357	52369793	60017523	84263624
28070210	26420328	32083627	22936409	37114469
53107671	17665752	22361620	77819977	43724665
35376652	30395956	44317293	45335302	46634608
3640278	29809027	82508309	91557968	90456461
64780377	95849519	69797818	11493724	8306210
41069493	74891036	47498146	42098495	28808745
90801615	71690645	39878729	40701333	86403329
10534844	25915825	23200902	49979470	46807441
52087266	9064102	38345010	66765498	22410015
55150862	27501764	52461386	87389842	23399911
76883214	78470601	56992231	19667632	19548539
37296708	18997511	32884746	53912879	92620904
85129496	95387934	69238738	88059633	38736151
29226640	4757691	86432120	98617836	99502269
31521029	10652930	47633015	67048491	69938429
99730663	72690504	83791694	57555106	94106423
54647411	68472727	51182855	46969608	72668243
46187190	58831172	34154570	2446011	6097965
87251704	2802463	91988825	88036928	88302946
46503628	14739010	70161733	29288632	34476558
37299583	74776010	40784036	22294363	69248681
62992116	21586606	66828255	45196805	13978856
62146934	83666150	10530745	48111365	32266652
95670647	30263862	53686973	45321451	43227547
59582618	42575849	81422700	57961917	95520277
27204338	25033584	64353927	82358475	10395499
70988617	51395188	9878790	31793727	47906802
70006257	66345099	79489179	88355229	50888935
88607397	97255028	86788169	60535867	27673440
76163162	69961239	28368211	22634787	52219938
56869031	41321892	16233215	92551753	95486998
36499330	10094776	1745780	68015900	10927243
17614671	96538112	12562683	3692020	94852046
74217956	27841514	80694895	88976894	74448503
91214162	79361487	63865925	14260510	69168316
18342485	37509835	42587741	2847828	36368019
49259585	79219079	4184347	14502312	12405166
83331604	30132235	60603019	61675679	56321147
40398304	11872199	65048006	37467027	68637132
69736631	63368135	91750932	51629792	18015998
75483167	79712903	78917601	31351185	3249656
41562500	59596838	12844376	23297891	72702787
76849877	85951049	33282692	53988077	50376617
53799343	55271104	42230709	78921083	31499748
52442108	48089819	90957708	16245491	71089597
96726041	60845416	35614038	18719967	15350824
85995242	43887295	40587324	9065261	24104189
6572538	84104520	89913019	13272546	31480063
6365641	58779042	28814721	20888179	37013571
34360450	13025651	94551847	87897576	16318485
53524949	76884290	11695304	72931257	34213875
38130704	88477590	57269601	60544070	34391270
80446438	71014798	59749315	59325201	83220298
6856144	74391425	95065657	60702217	30841553
19193906	23971780	22000658	33398669	6935309
15878026	19269963	1957369	78617778	92330132
89704899	23401466	31643672	1286697	31287433
44486045	72828052	57588233	51627873	72792512
24891058	11993716	60877359	8568911	31677265
35503019	40692996	89256511	75936474	94234506
31567567	71172225	85065104	47562327	92723527
62144967	85218596	21463253	76656118	83250890
4291851	41074954	40736631	84981327	29787713
81059445	32114605	99587643	63952137	30562878
29356194	41281509	62470726	2173034	29819216
98767989	7217625	69349600	51035564	59347526
82041992	32452697	97158455	83761249	60949773
9056207	97518350	25534590	27712898	31627737
23621712	82146460	33681410	88148105	5898496
73377073	39954645	95204712	42634307	99563358
90334448	63059759	73884235	54162700	45597118
31843338	47048255	67357417	80846768	85207101
7102211	46043066	75400373	62562025	92624747
51085423	79809823	74589567	90756566	94141506
72236788	2224497	61877650	5299034	58884966
68948558	7490053	64550719	10135580	91299911
90221113	40305407	1708351	14747175	81901484
26638878	81370159	52288144	58954666	76800438
33273424	11809590	70789029	70831863	75379116
24790249	21222518	95498030	73727687	72451146
15637774	64412079	47370385	89906827	98220006
88472400	5431812	76770109	40230603	75733932
70029418	26621357	57184127	31226426	10261852
17821206	51716002	50885205	92341718	14660966
66781766	53666390	79606448	45664463	43848942
3640691	63100421	15126167	56927328	71575872
93239230	74244663	21815460	78299728	88494159
48306363	83016869	77174694	75153610	31007787
67559587	9069542	98093029	80368150	2908889
40441144	45390545	39743660	5501992	95575735
4085044	74274807	2852387	3225311	56750287
78167583	28570736	15319714	97010808	13886237
16706243	67262712	45950372	47246747	4827791
10269377	92711631	59151468	8909130	68920812
73851222	2571632	47397718	16853570	84008648
27020719	11364354	44728282	43272556	18068946
56833890	32429418	92191171	92936214	89163303
5971198	70846161	20712682	46215631	91712924
82753405	29439454	84175420	22737177	4643307
61214708	58153768	90687505	91571663	89228773
52404147	61756091	19504009	67632091	41162194
87380294	32932234	60130569	94761699	53141145
58759655	2757866	72946337	19926633	72217488
83321117	67647383	82261291	60842808	36825444
54049322	21058586	78364854	87735701	39601393
66885928	83887636	47728594	45968607	92995077
2985426	25212263	26251021	38086761	4128735
57334033	26355096	30260297	12368832	40501400
32385817	10805461	72568582	63205953	8914971
18396745	4183973	19788204	15165696	37010512
96437325	16949578	51718988	20472360	92463396
65811415	52000297	52014209	4690782	39347666
23983160	43212344	38879729	78140214	73637267
52966789	72291064	36278070	42127342	32112823
74086834	82562452	62648548	66940878	95868457
91367465	42882243	59956541	69704752	66798503
73430709	94493719	71570234	12135545	1238579
28946647	81109080	78023060	3188169	79831050
16548345	23610772	69013656	95687880	40348378
55300714	35261399	33165016	81964110	38100725
30974569	42000490	55334902	71298176	78785802
70169822	34198028	87721237	77032730	74354322
85347413	23362545	74277690	98606762	98954096
26095535	41771275	41816983	53444773	47851889
3385271	21215486	78594337	16479598	38805333
59017232	13224703	49476716	7357363	99147856
69416467	7876558	54536348	45108808	84806836
12408256	90856567	27511137	69487823	84240216
41282449	3850553	79686467	56041780	40382285
97781518	89974772	87058430	53928070	29584946
43250656	29084839	5630003	88124127	78046812
84809945	1831692	85107492	28283876	19222945
64043558	24525539	99934144	5146274	78909983
91521391	57012411	22070831	74457881	16887896
81706489	82256189	45439093	35317377	87108068
30335137	59422590	94813125	72186289	99222842
59942171	97261318	66200790	19868612	42226041
95742855	84835895	97757791	63654934	91444378
73881012	88008625	72324427	47811788	77273552
34156767	89878202	70522453	21462876	76010824
43413509	71932510	15013136	60700980	15008283
8584485	32785516	96513695	62465408	34659005
95377227	33840126	21519901	2951091	77157025
25668968	85245577	99702121	8655382	22678973
76388252	60034857	79817955	85761526	3640451
46923970	35405279	67360630	39381604	81931174
18851184	34887970	76660682	21300700	24042908
37170286	55079091	40561242	69817927	58075831
74852011	9230142	69424502	93866507	32781999
57110705	85987474	89130649	14261808	94193615
14580952	96934719	10681525	26911669	4459067
95353627	74536882	10105020	96896905	9774928
39041465	20876182	53143417	96008630	93736760
14366286	76372392	42456393	52160384	89785861
61165903	43116564	45124155	30403885	66714177
74188951	68978729	61473970	14459438	97738665
53598286	57306369	3748761	57933140	99958368
27596406	23693255	65157320	65636605	18135193
5330570	50147459	11808036	8120570	17714821
20749061	8967080	91725112	19102350	42108940
10255146	34307778	9786852	29261280	84758338
54870492	5078086	53943109	1315357	83436973
15805895	11075866	4567869	50615836	95543361
89086852	42496523	70834459	74059556	13729452
61074452	64992080	83088732	78483193	52839368
25083160	45755686	76017838	83008681	79908764
94902372	28600078	11863819	38530780	3278178
92464849	53872125	24976461	96891743	77169325
42912643	25084692	91855320	66374027	45795766
46887443	15411754	95963491	69872762	1647174
10510885	40677407	58042982	59284855	78250869
31636142	86247049	27868791	65298946	25431054
29858590	17064283	6284252	56360486	17275435
45844943	39199176	93964191	57367388	58089684
94951243	61231099	68658459	72678022	31718747
93189442	97072392	34553694	36404592	32374147
89283608	97292797	53178141	72302082	24674928
86729654	16720953	67667313	81428449	43296516
16761583	61005450	8329263	52816488	74021596
27999618	11558668	49599723	3128779	33881112
24929192	92678115	8755843	56319565	77729458
16144833	90166906	36775644	26080758	22734561
81767724	80393837	94579966	31993838	74319346
93760577	73971116	16732618	25363528	97677485
3683343	51664089	81780388	16766831	65529744
14785701	11073690	10702647	17809253	93793073
16105874	16700872	64222084	85396706	30129481
19372313	37564173	87902696	58020227	64623336
4477898	83011527	18479243	12565118	17294712
62302828	33891619	57352031	4136859	17598503
38756081	41391359	60922650	46006562	94644886
26688508	88976723	77719586	16194597	27917851
96673043	50834623	36276311	84418208	72024459
65350611	45868430	40897667	69922277	60246284
90136940	42912630	67692622	46354586	64298385
67167454	35367168	38048666	80756124	66533436
1929808	53183018	52255260	99400555	64708710
67578384	38817449	56734015	33728135	72671669
9916835	16567699	96820761	32788052	84946106
12293355	75697126	90143875	5769936	13868426
28249358	53322247	30441364	27217681	4654228
98047611	97372078	90830822	73806598	98335612
43363929	79581008	63572486	14600849	61597760
61723337	20987822	25638521	85120037	58362262
93484342	94480902	38507381	55193261	31120757
45825945	65260274	34730987	20161215	68586620
25919263	1700010	46772311	11952429	52122954
79222974	69298972	74466607	70769293	59603150
5809209	54709809	19294586	44754211	26315368
63896035	79712009	46414487	48984875	91031916
64480674	71357656	20820540	32090535	92519795
40881508	14202104	53992133	42592360	71224864
90626225	93024828	65784851	59684965	25320756
96759769	17675345	27292362	70113514	59373000
98472890	86425005	67273838	72917245	83091986
12934344	27637469	52850620	1519298	41508394
39515849	43203814	78944274	80811739	92261360
40066977	96430696	97066303	60847036	23187906
95137247	50758819	3076217	30048156	45503654
69549052	34553416	99065913	96059019	7344899
40887085	13661402	53150209	5377090	56733308
91678870	85644855	96709215	20178911	32980586
20939470	35739703	58482483	70729869	19737576
12654321	8555927	5891687	89670299	59130696
33531983	55195851	67176448	55901075	14241632
61973830	21235862	94226143	95072021	32374309
13268427	61115098	14280202	84384530	90271954
48132216	33632854	5651362	65934539	66020114
27620847	13929254	60627130	98802095	80879164
42514392	90788915	87727112	49050913	5670875
51906954	33264513	51961483	84345031	3600104
93276772	53172028	33619470	65364467	53533298
52854023	34502888	50881302	11775492	49352941
25476407	52391222	54516986	5788487	18645462
1147604	89639822	12192629	90209715	37470417
66658713	54724534	11473098	68584430	52343849
37793963	13746081	99378070	59611198	38649951
99437739	88092388	20507753	49430014	37813390
68943921	27700393	83958688	5860947	42086317
13411862	67128550	68800169	76322657	91256337
36766308	84044754	42053463	85382252	70748681
13693317	75087625	85913554	50848403	2731855
21802065	83959547	45444666	6554069	33486725
97785940	26801823	91000047	59756078	17161224
39845124	78729272	70394706	91965686	16753782
9255195	7513001	94589504	31977696	55739216
78319672	80961042	80351839	8354856	62137406
79322000	96033830	23953233	45447780	32624964
94749407	2881339	7557689	37095199	57232078
48385103	70794089	54309133	87911624	13843122
26652024	9573346	3001032	79805907	34122985
99705750	46287482	71619606	66736330	66892085
60512814	64773760	9296122	82204816	30536430
17824764	6933309	5765879	90408014	85621571
13445001	74886080	15618912	38096156	11786757
76542053	5922711	61223046	55561647	40980251
71217319	46533453	85941741	51726625	92676980
86303261	35586541	66070578	58279149	60504328
1414786	33526478	27373546	61949596	90993891
76824927	25089783	95726285	96046531	73197828
31029300	16780652	79020679	78107621	45020645
72039082	45724237	44438480	34652357	7610008
87034563	62617477	60997633	92439892	68174744
65282287	33083288	22774144	50901747	40929440
56729207	11561059	45345155	94264843	86571527
33214850	98076836	37826645	36687433	29816396
91134859	55284636	35393172	41038860	19451961
21532189	1465328	24189132	79084473	54040169
99036980	56984116	17796609	28996297	51906828
41082816	7734922	32190391	50776191	47434218
53025781	28575258	50325426	60743144	58790466
32353411	21070699	60448555	88180636	54662045
78129303	65186854	35319561	1890387	18320981
58034494	66114111	21800628	85358659	51605849
80862800	72926714	46228224	11735470	38526859
32358595	3859532	7632565	64358008	85232438
47684863	24036438	20121673	17225356	5057657
74195546	73986512	48557976	28146467	53149113
54012292	29014052	81178461	21821590	40621682
10221140	59979162	18153760	64977372	9956603
27398706	23644353	6916122	27214326	82389508
60395415	18975988	42120935	47739996	68661618
98352037	36098622	2111809	27311436	7212011
4760674	15863476	80241871	45326139	53550858
42875074	93505093	69899330	18292396	26065807
90723868	26449208	88108502	4108830	24090224
54301942	29655233	85288661	5324924	84790128
67897259	64279671	56630228	17034790	72871985
6047260	48735033	16473033	19588632	61638249
47161854	82587754	83155222	66486898	31547452
16243322	42873694	17491764	74876798	1612456
11471859	36914469	42602519	15065802	76120596
91980005	67564541	57099399	58459770	4910985
13442446	79210667	44232525	33453775	12184504
85348209	86246982	41723885	91595577	40142869
47978488	59206289	52352398	46163190	64283395
88968258	48138179	22510230	21483174	59819899
40257351	75845853	53310956	86880631	80704607
69679766	16724851	75186399	40371160	63584215
57603759	49152897	18962713	46476483	37708725
58995884	91146024	82821577	57860571	41067270
49323542	5262804	92887270	48963866	68546104
26071392	86697658	2350321	47561246	95765485
33350746	85706835	96644812	42797052	29314070
41439638	78351607	5285954	53006058	47899306
31148974	22582530	38115962	84737338	97620289
49748408	30549320	22406442	85803005	29839872
1239196	18044951	4975196	21150183	55250340
36098852	56416005	87422568	14378997	56731946
68457766	27169909	34408512	62178824	4013069
97352117	60971572	43511669	30436844	47503094
15621202	24239444	77599657	78362354	97467448
80755587	98024692	60590110	72428311	7204201
10684217	81407904	42870540	48876323	65150267
30032318	44403489	59994259	61842761	90388231
14011880	84780001	85121179	13997457	45078446
82429773	83230523	83070567	29606746	98643600
64815964	3030527	11362832	60302077	43147750
83252853	1217975	54081733	83624261	84664428
60358069	30382943	92578695	30827937	77983389
